Elapsed Time:	package-0	Energy Counter(mJ):	max:	min:	average:	standarddeviation:	Energy Total(mJ):	Power(mJ):	max:	min:	average:	standarddeviation:	core:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	uncore:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	dram:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:		B0D4(Average mC)	INT3400 Thermal(Average mC)	TAMB(Average mC)	TEFN(Average mC)	TMEM(Average mC)	TSKN(Average mC)	T_VR(Average mC)	acpitz(Average mC)	pch_wildcat_point(Average mC)	x86_pkg_temp(Average mC)		microVoltage	max:	min:	avg:	stdDev:microCurrent	max:	min:	avg:	stdDev:power	max:	min:	avg:	stdDev:	BytesReceived	max:	min:	average:	stdDev:	BytesSent	max:	min:	average:	stdDev:	TotalBytesReceived	TotalBytesSent		
53000					9671481	9638696	9649765	18807	512626285			0	0	0	0					8047805	8021751	8032027	13871	426512612	0	0	0	0					0	0	0	0	48643	0	0	0	0					1838120	1826819	1834230	6420	97501748	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7747000	7716000	7731667	15502		2084000	2015000	2055333	35949		16.080144	15.610205	15.890798	0.247901			0	0	0	0			0	0	0	0	0	0		
54000					9674168	9644254	9662766	16175	522289051			0	0	0	0					8051000	8025770	8039709	12821	434552321	0	0	0	0					0	0	0	0	48643	0	0	0	0					1837455	1818117	1828713	9801	99330461	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	88000				7748000	7717000	7731667	15567		2071000	2047000	2061666	12858		15.981907	15.860156	15.939991	0.069168			0	0	0	0			0	0	0	0	0	0		
55000					9887428	9632048	9733531	135518	532022582			0	0	0	0					8249454	8015769	8107322	124784	442659643	0	0	0	0					543	0	271	384	48914	0	0	0	0					1850810	1834434	1840477	8991	101170938	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	88000				7749000	7715000	7732000	17000		2073000	2031000	2055000	21633		15.993195	15.738219	15.889022	0.133731			0	0	0	0			0	0	0	0	0	0		
56000					9669377	9649688	9656289	11334	541678871			0	0	0	0					8053426	8029272	8040368	12195	450700011	0	0	0	0					0	0	0	0	48914	0	0	0	0					1846955	1827491	1839813	10716	103010751	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7746000	7717000	7731667	14502		2077000	2046000	2064000	16093		16.028209	15.848316	15.958011	0.096231			0	0	0	0			0	0	0	0	0	0		
57000					9635742	9564866	9609798	39067	551288669			0	0	0	0					8010496	7921872	7978522	49195	458678533	0	0	0	0					0	0	0	0	48914	0	0	0	0					1834857	1804064	1823807	17138	104834558	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7750000	7713000	7731667	18502		2089000	2062000	2076000	13527		16.189750	15.943384	16.051012	0.126095			0	0	0	0			0	0	0	0	0	0		
58000					9698763	9540435	9637023	84721	560925692			0	0	0	0					8066832	7912492	8012485	86705	466691018	0	0	0	0					0	0	0	0	48914	0	0	0	0					1849118	1816184	1831312	16629	106665870	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7746000	7714000	7730667	16041		2111000	2062000	2079666	27209		16.284254	15.943384	16.076958	0.182001			0	0	0	0			0	0	0	0	0	0		
59000					9662890	9632059	9648148	15459	570573840			0	0	0	0					8033400	7979103	8013301	29767	474704319	0	0	0	0					0	0	0	0	48914	0	0	0	0					1832557	1800140	1819643	17183	108485513	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7747000	7709000	7725334	19553		2145000	2055000	2093000	46604		16.535805	15.920085	16.168590	0.324572			0	0	0	0			0	0	0	0	0	0		
60000					9645887	9589565	9622923	29564	580196763			0	0	0	0					8025680	7949174	7996955	41660	482701274	0	0	0	0					0	0	0	0	48914	0	0	0	0					1833708	1818902	1824060	8362	110309573	0	0	0	0		89000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7748000	7710000	7730000	19078		2155000	2052000	2099000	52086		16.615050	15.898896	16.224609	0.362438			0	0	0	0			0	0	0	0	0	0		
61000					9674954	9568596	9631402	55731	589828165			0	0	0	0					8050939	7927540	8002745	65985	490704019	0	0	0	0					0	0	0	0	48914	0	0	0	0					1844572	1812860	1830984	16335	112140557	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7746000	7714000	7729667	16010		2147000	2067000	2094000	45902		16.561958	15.983572	16.185504	0.326307			0	0	0	0			0	0	0	0	0	0		
62000					9675135	9598130	9637082	38510	599465247			0	0	0	0					8052450	7954834	8009259	49768	498713278	0	0	0	0					0	0	0	0	48914	0	0	0	0					1836247	1813240	1828554	13262	113969111	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7749000	7714000	7730334	17616		2152000	2068000	2096333	48211		16.600528	15.989232	16.204897	0.343091			0	0	0	0			0	0	0	0	0	0		
63000					9955292	9632602	9744110	182984	609209357			0	0	0	0					8250722	8013212	8096356	133817	506809634	0	0	0	0					30758	0	15379	21749	64293	0	0	0	0					1935958	1831292	1869319	57902	115838430	0	0	0	0		89000	20000	58000	52000	26800	58000	47000	25000	72500	89000				7747000	7704000	7726667	21594		2151000	2065000	2093666	49652		16.571304	15.960385	16.176415	0.342489			0	0	0	0			0	0	0	0	0	0		
64000					9681562	9617604	9654233	32977	618863590			0	0	0	0					8060181	8001084	8034542	30314	514844176	0	0	0	0					0	0	0	0	64293	0	0	0	0					1836060	1828693	1832479	3688	117670909	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	90000				7747000	7715000	7730667	16010		2200000	2058000	2108000	79774		16.973000	15.943326	16.295502	0.586884			0	0	0	0			0	0	0	0	0	0		
